year,month,day,carbon_intensity,prediction,hour,date
2021,8,2,513.34,431.80107274708456,2,2021-08-02
2021,8,3,599.06,486.16035758236154,2,2021-08-03
2021,8,4,606.8,561.4267858607872,2,2021-08-04
2021,8,5,613.44,591.675595286929,2,2021-08-05
2021,8,6,356.85,606.1851984289764,2,2021-08-06
2021,8,7,362.11,439.96173280965877,2,2021-08-07
2021,8,8,323.7,388.0605776032196,2,2021-08-08
2021,8,9,339.73,345.1535258677398,2,2021-08-09
2021,8,10,424.35,341.5378419559133,2,2021-08-10
2021,8,11,585.45,396.7459473186378,2,2021-08-11
2021,8,12,577.63,522.5486491062126,2,2021-08-12
2021,8,13,563.82,559.2695497020709,2,2021-08-13
2021,8,14,405.84,562.3031832340237,2,2021-08-14
2021,8,15,441.14,457.99439441134126,2,2021-08-15
2021,8,16,392.66,446.7581314704471,2,2021-08-16
2021,8,17,388.88,410.69271049014907,2,2021-08-17
2021,8,18,430.8,396.15090349671635,2,2021-08-18
2021,8,19,488.76,419.2503011655721,2,2021-08-19
2021,8,20,561.05,465.59010038852404,2,2021-08-20
2021,8,21,618.81,529.2300334628413,2,2021-08-21
2021,8,22,505.18,588.9500111542803,2,2021-08-22
2021,8,23,441.43,533.1033370514268,2,2021-08-23
2021,8,24,490.32,471.98777901714226,2,2021-08-24
2021,8,25,580.65,484.20925967238077,2,2021-08-25
2021,8,26,400.05,548.5030865574603,2,2021-08-26
2021,8,27,497.47,449.5343621858201,2,2021-08-27
2021,8,28,415.45,481.49145406194003,2,2021-08-28
2021,8,29,387.27,437.46381802064667,2,2021-08-29
2021,8,30,484.04,404.00127267354884,2,2021-08-30
2021,8,31,516.15,457.3604242245163,2,2021-08-31
2021,9,1,548.18,496.5534747415054,2,2021-09-01
2021,9,2,572.22,530.9711582471684,2,2021-09-02
2021,9,3,532.58,558.4703860823895,2,2021-09-03
2021,9,4,532.85,541.2101286941298,2,2021-09-04
2021,9,5,537.62,535.63670956471,2,2021-09-05
2021,9,6,576.79,536.9589031882366,2,2021-09-06
2021,9,7,558.44,563.5129677294121,2,2021-09-07
2021,9,8,526.83,560.1309892431374,2,2021-09-08
2021,9,9,513.99,537.9303297477126,2,2021-09-09
2021,9,10,528.27,521.9701099159042,2,2021-09-10
2021,9,11,431.69,526.1700366386348,2,2021-09-11
2021,9,12,499.28,463.18334554621157,2,2021-09-12
2021,9,13,512.95,487.24778184873713,2,2021-09-13
2021,9,14,490.22,504.3825939495791,2,2021-09-14
2021,9,15,537.71,494.94086464985975,2,2021-09-15
2021,9,16,476.63,523.4536215499533,2,2021-09-16
2021,9,17,560.69,492.2378738499844,2,2021-09-17
2021,9,18,525.09,537.8726246166615,2,2021-09-18
2021,9,19,406.69,529.3508748722205,2,2021-09-19
2021,9,20,521.54,447.57695829074015,2,2021-09-20
2021,9,21,553.84,496.88565276358,2,2021-09-21
2021,9,22,551.36,534.85521758786,2,2021-09-22
2021,9,23,444.23,545.8584058626201,2,2021-09-23
2021,9,24,556.8,478.1061352875401,2,2021-09-24
2021,9,25,526.7,530.5687117625133,2,2021-09-25
2021,9,26,560.81,527.9895705875045,2,2021-09-26
2021,9,27,546.4,549.8698568625015,2,2021-09-27
2021,9,28,521.6,547.5566189541672,2,2021-09-28
2021,9,29,415.97,530.2522063180558,2,2021-09-29
2021,9,30,402.48,454.0640687726853,2,2021-09-30
2021,10,1,345.53,419.67468959089507,2,2021-10-01
2021,10,2,584.15,370.2448965302983,2,2021-10-02
2021,10,3,394.11,512.8482988434328,2,2021-10-03
2021,10,4,380.67,433.68943294781093,2,2021-10-04
2021,10,5,397.51,398.343144315937,2,2021-10-05
2021,10,6,336.68,397.787714771979,2,2021-10-06
2021,10,7,586.15,357.04923825732635,2,2021-10-07
2021,10,8,573.92,509.7830794191088,2,2021-10-08
2021,10,9,560.99,552.5410264730363,2,2021-10-09
2021,10,10,604.58,558.1736754910121,2,2021-10-10
2021,10,11,504.21,589.1112251636707,2,2021-10-11
2021,10,12,472.77,532.5104083878902,2,2021-10-12
2021,10,13,526.1,492.68346946263,2,2021-10-13
2021,10,14,540.36,514.9611564875433,2,2021-10-14
2021,10,15,386.97,531.8937188291811,2,2021-10-15
2021,10,16,612.8,435.2779062763937,2,2021-10-16
2021,10,17,571.44,553.6259687587979,2,2021-10-17
2021,10,18,519.24,565.501989586266,2,2021-10-18
2021,10,19,466.5,534.660663195422,2,2021-10-19
2021,10,20,336.98,489.2202210651406,2,2021-10-20
2021,10,21,405.1,387.72674035504684,2,2021-10-21
2021,10,22,394.74,399.30891345168226,2,2021-10-22
2021,10,23,562.18,396.26297115056076,2,2021-10-23
2021,10,24,542.17,506.87432371685355,2,2021-10-24
2021,10,25,491.72,530.4047745722845,2,2021-10-25
2021,10,26,563.16,504.6149248574282,2,2021-10-26
2021,10,27,405.81,543.644974952476,2,2021-10-27
2021,10,28,463.31,451.75499165082533,2,2021-10-28
2021,10,29,397.52,459.45833055027515,2,2021-10-29
2021,10,30,432.42,418.166110183425,2,2021-10-30
2021,10,31,463.65,427.668703394475,2,2021-10-31
2021,11,1,345.82,451.656234464825,2,2021-11-01
2021,11,2,479.28,381.0987448216083,2,2021-11-02
2021,11,3,554.57,446.5529149405361,2,2021-11-03
2021,11,4,560.34,518.5643049801787,2,2021-11-04
2021,11,5,495.52,546.4147683267262,2,2021-11-05
2021,11,6,449.6,512.4849227755753,2,2021-11-06
